order_id,pharmacy_id,warehouse_id,order_date,payment_term,payment_method,discount_applied,order_status
O03029,PH0688,W004,2024-09-28,COD,Tiền mặt,0.0,Completed
O03030,PH0689,W010,2025-04-19,COD,Tiền mặt,0.0,Pending
O03031,PH0689,W005,2025-06-16,Net30,Chuyển khoản,0.0,Completed
O03032,PH0689,W013,29/12/2024,,Tiền mặt,0.0,Completed
O03033,PH0689,W023,2025-04-25,Net30,Chuyển khoản,0.0,Completed
O03034,PH0689,W017,05-16-2025,COD,Tiền mặt,0.15,Completed
O03035,PH0689,W023,2025-09-10,Net30,Chuyển khoản,0.0,Completed
O03036,PH0689,W009,2025-05-13,COD,Tiền mặt,0.1,Completed
O03037,PH0689,W009,2025-12-14,COD,,0.0,Completed
O03038,PH0690,W003,23/07/2025,COD,Tiền mặt,0.15,Completed
O03039,PH0691,W008,2025-08-21,Net30,Chuyển khoản,,Completed
O03040,PH0692,W002,2024-09-17,COD,Tiền mặt,0.0,Pending
O03041,PH0692,W006,2024-11-06,Net60,Chuyển khoản,0.0,Cancelled
O03042,PH0692,W016,2025-09-15,Net60,Chuyển khoản,0.0,
O03043,PH0694,W011,2025-03-24,COD,Tiền mặt,0.15,Completed
O03044,PH0694,W021,2024-08-16,Net30,Thẻ,0.0,
O03045,PH0695,W007,22/11/2025,COD,Tiền mặt,0.1,Completed
O03046,PH0695,W003,2025-07-22,COD,Tiền mặt,0.3,Completed
O03047,PH0695,W025,2023-08-07,Net30,Thẻ,0.0,
O03048,PH0695,W013,2023-04-10,Net30,Chuyển khoản,0.05,Completed
O03049,PH0695,W004,2024-09-10,Net30,Chuyển khoản,0.05,Completed
O03050,PH0695,W013,2025-03-25,Net30,Chuyển khoản,0.05,Completed
O03051,PH0695,W016,10/12/2022,Net60,Chuyển khoản,0.0,Cancelled
O03052,PH0695,W024,03/11/2025,COD,Tiền mặt,0.1,Returned
O03053,PH0695,W003,2025-10-09,Net30,Bitcoin,0.2,Completed
O03054,PH0695,W023,31/01/2024,Net60,Chuyển khoản,0.1,Completed
O03055,PH0695,W005,2023-11-07,Net60,Chuyển khoản,0.1,Returned
O03056,PH0695,W004,2025-01-26,Net30,Chuyển khoản,0.1,Completed
O03057,PH0695,W023,2025-09-12,Net30,Chuyển khoản,0.0,Completed
O03058,PH0695,W012,2023-02-02,Net60,Chuyển khoản,,Completed
O03059,PH0696,W019,2024-12-13,Net30,Chuyển khoản,0.0,Cancelled
O03060,PH0696,W009,2023-11-04,Net60,Chuyển khoản,0.0,Completed
O03061,PH0696,W001,2024-04-04,COD,Tiền mặt,0.0,Completed
O03062,PH0697,W001,2025-07-10,COD,Tiền mặt,0.0,Completed
O03063,PH0697,W019,2025-06-02,Net60,Chuyển khoản,0.05,Completed
O03064,PH0697,W023,2025-11-21,COD,Tiền mặt,0.0,Pending
O03065,PH0697,W013,2025-06-23,Net30,Chuyển khoản,0.0,Completed
O03066,PH0697,W012,2025-05-11,Net60,Chuyển khoản,,Completed
O03067,PH0697,W025,2025-04-26,COD,Tiền mặt,0.05,Completed
O03068,PH0697,W013,06/07/2025,COD,Tiền mặt,0.0,Completed
O03069,PH0698,W019,2024-06-15,COD,Tiền mặt,0.0,Completed
O03070,PH0698,W015,2023-03-07,COD,Tiền mặt,0.0,Completed
O03071,PH0698,W007,2025-06-10,Net30,Thẻ,0.05,Completed
O03072,PH0698,W004,2022-05-02,Net60,Chuyển khoản,0.0,Pending
O03073,PH0698,W006,2023-04-29,Net30,Chuyển khoản,0.0,Completed
O03074,PH0698,W022,2025-01-21,Net30,Chuyển khoản,0.1,Completed
O03075,PH0698,W020,2023-03-04,COD,Tiền mặt,0.0,Completed
O03076,PH0698,W007,2023-02-03,Net30,Chuyển khoản,0.0,Completed
O03077,PH0698,W006,2024-04-24,Net60,Chuyển khoản,0.0,Completed
O03078,PH0698,W009,08-04-2024,Net30,Bitcoin,0.05,Completed
O03079,PH0698,W007,2023-04-14,COD,Tiền mặt,0.15,Completed
O03080,PH0698,W013,2025-02-15,COD,Tiền mặt,0.0,Pending
O03081,PH0698,W008,2023-11-22,Net30,Thẻ,0.15,Completed
O03082,PH0698,W009,2023-03-19,Net30,Chuyển khoản,0.1,Completed
O03083,PH0698,W001,2023-05-16,Net30,Chuyển khoản,0.0,Pending
O03084,PH0698,W014,2023-10-07,COD,Tiền mặt,0.1,Completed
O03085,PH0699,W016,2025-05-07,Net30,Chuyển khoản,0.1,Completed
O03086,PH0699,W006,27/01/2020,COD,Tiền mặt,0.2,Completed
O03087,PH0699,W005,21/09/2021,COD,Tiền mặt,0.0,Completed
O03088,PH0699,W022,11/11/2024,Net30,Thẻ,0.2,Completed
O03089,PH0700,W005,05-16-2025,Net30,Chuyển khoản,0.0,Completed
O03090,PH0700,W002,2025-12-11,COD,Tiền mặt,0.0,Completed
O03091,PH0700,W017,2025-12-23,COD,Tiền mặt,0.2,
O03092,PH0700,W021,2025-02-13,Net30,Chuyển khoản,0.1,Completed
O03093,PH0701,W002,2024-07-01,,Tiền mặt,0.0,Cancelled
O03094,PH0702,W009,2025-12-15,COD,Tiền mặt,0.1,Completed
O03095,PH0703,W008,2025-08-07,,Chuyển khoản,0.0,Completed
O03096,PH0703,W021,2025-10-21,COD,Tiền mặt,0.1,Completed
O03097,PH0703,W015,2025-09-09,Net60,Chuyển khoản,0.05,Completed
O03098,PH0703,W014,2025-06-23,COD,Tiền mặt,0.0,Cancelled
O03099,PH0703,W013,16/09/2025,Net60,Chuyển khoản,0.05,Completed
O03100,PH0704,W014,2025-08-15,,Thẻ,0.0,Completed
O03101,PH0704,W017,21/06/2025,Net30,Chuyển khoản,0.05,Returned
O03102,PH0704,W023,2025-07-12,Net60,Chuyển khoản,,Completed
O03103,PH0704,W014,2025-11-07,Net30,Thẻ,0.0,Completed
O03104,PH0704,W011,2025-08-10,Net60,Chuyển khoản,0.0,Cancelled
O03105,PH0704,W017,2025-08-11,Net30,Chuyển khoản,,Completed
O03106,PH0704,W023,2025-06-16,COD,Tiền mặt,0.0,Completed
O03107,PH0705,W018,2025-01-12,COD,Tiền mặt,0.0,Returned
O03108,PH0705,W014,2024-10-08,COD,Tiền mặt,0.05,Completed
O03109,PH0705,W020,06/06/2025,Net30,Thẻ,0.15,
O03110,PH0705,W009,2024-07-30,COD,Tiền mặt,0.15,Completed
O03111,PH0705,W006,2024-11-16,COD,Tiền mặt,0.05,Completed
O03112,PH0706,W008,2025-09-16,COD,Tiền mặt,0.1,Completed
O03113,PH0706,W019,2021-01-07,Net30,Chuyển khoản,0.05,Completed
O03114,PH0706,W015,2024-06-27,Net30,Chuyển khoản,0.0,Pending
O03115,PH0706,W014,2023-01-01,COD,Tiền mặt,0.1,Completed
O03116,PH0707,W019,2024-01-25,Net30,Thẻ,0.0,Completed
O03117,PH0707,W023,2023-02-14,COD,Tiền mặt,0.0,Pending
O03118,PH0707,W010,10-05-2023,Net30,Chuyển khoản,0.0,Completed
O03119,PH0707,W007,22/10/2022,COD,Tiền mặt,0.15,Completed
O03120,PH0707,W010,2025-06-19,Net30,Chuyển khoản,0.05,Completed
O03121,PH0707,W004,2024-03-28,Net60,Thẻ,0.0,Completed
O03122,PH0708,W015,09-17-2024,COD,Tiền mặt,0.0,Pending
O03123,PH0708,W001,2025-01-26,Net30,Thẻ,0.05,Completed
O03124,PH0712,W007,2025-11-18,Net30,Thẻ,0.0,Completed
O03125,PH0713,W004,2024-02-23,COD,Tiền mặt,0.0,Pending
O03126,PH0713,W008,2022-09-08,Net30,Chuyển khoản,0.1,Completed
O03127,PH0713,W002,29/08/2025,Net30,Chuyển khoản,,
O03128,PH0713,W005,2024-03-11,Net30,,0.0,Pending
O03129,PH0713,W008,2023-03-17,Net30,,0.1,Completed
O03130,PH0714,W012,2023-02-23,Net30,Chuyển khoản,0.05,Completed
O03131,PH0715,W012,2024-07-09,Net30,Chuyển khoản,0.0,Cancelled
O03132,PH0715,W001,2025-09-03,Net60,Chuyển khoản,0.0,Completed
O03133,PH0715,W011,02/04/2025,Net30,Chuyển khoản,0.1,Completed
O03134,PH0715,W019,2025-06-29,Net30,Chuyển khoản,0.15,Completed
O03135,PH0715,W020,2025-02-27,COD,Tiền mặt,0.0,Cancelled
O03136,PH0715,W017,2024-04-14,COD,Tiền mặt,0.0,Completed
O03137,PH0715,W007,18/09/2025,COD,Tiền mặt,,Pending
O03138,PH0715,W001,2024-06-05,Net30,Chuyển khoản,0.1,Completed
O03139,PH0715,W005,2025-10-08,Net60,Chuyển khoản,0.0,Cancelled
O03140,PH0715,W016,2024-09-26,COD,Tiền mặt,0.1,Completed
O03141,PH0715,W022,2025-01-02,Net30,Thẻ,0.15,Completed
O03142,PH0715,W013,2025-02-19,COD,Tiền mặt,0.1,Completed
O03143,PH0715,W006,2025-02-18,Net30,Chuyển khoản,0.05,Completed
O03144,PH0715,W019,2025-03-17,COD,Tiền mặt,0.0,Completed
O03145,PH0715,W005,2025-09-23,COD,Tiền mặt,0.0,Completed
O03146,PH0715,W006,2024-12-14,Net30,Chuyển khoản,0.05,Completed
O03147,PH0715,W024,03/09/2024,Net30,Chuyển khoản,0.0,Pending
O03148,PH0715,W017,2024-10-23,Net60,Chuyển khoản,0.1,Completed
O03149,PH0715,W004,22/12/2024,COD,Tiền mặt,0.1,
O03150,PH0716,W022,2025-07-16,COD,Tiền mặt,0.15,Completed
O03151,PH0716,W023,30/08/2025,Net30,Chuyển khoản,0.0,Pending
O03152,PH0716,W010,2025-07-13,Net30,Chuyển khoản,0.0,Cancelled
O03153,PH0716,W014,09-09-2025,Net30,Thẻ,0.0,Completed
O03154,PH0716,W014,09-01-2025,COD,Tiền mặt,0.1,Completed
O03155,PH0716,W015,2025-08-20,COD,Tiền mặt,,Completed
O03156,PH0716,W023,10-18-2025,Net60,Chuyển khoản,0.0,Completed
O03157,PH0716,W018,2025-06-19,Net30,Thẻ,0.2,Completed
O03158,PH0716,W019,2025-10-23,COD,Tiền mặt,,Returned
O03159,PH0716,W025,2025-10-26,Net60,Chuyển khoản,0.15,Completed
O03160,PH0717,W004,2024-06-20,COD,Tiền mặt,0.0,Completed
O03161,PH0717,W016,2024-03-02,Net30,Chuyển khoản,0.0,Completed
O03162,PH0718,W005,2023-07-24,COD,Tiền mặt,0.05,Completed
O03163,PH0718,W016,2024-12-21,Net30,Chuyển khoản,0.0,Completed
O03164,PH0719,W007,2022-09-30,Net60,Thẻ,0.0,Completed
O03165,PH0720,W011,2024-07-27,COD,Tiền mặt,0.0,Pending
O03166,PH0720,W021,2024-07-15,Net30,Chuyển khoản,0.15,Completed
O03167,PH0720,W014,2025-01-03,Net60,Chuyển khoản,0.1,Completed
O03168,PH0721,W012,2021-11-19,COD,Tiền mặt,0.0,Pending
O03169,PH0721,W003,2024-07-20,Net60,Chuyển khoản,0.0,Completed
O03170,PH0721,W013,2021-09-28,Net30,Chuyển khoản,0.0,Pending
O03171,PH0721,W004,2025-11-21,,Chuyển khoản,0.3,
O03172,PH0721,W016,2022-04-22,COD,Tiền mặt,0.15,Completed
O03173,PH0721,W022,2021-12-30,COD,Tiền mặt,,Pending
O03174,PH0721,W016,2023-08-09,COD,Tiền mặt,0.0,Cancelled
O03175,PH0721,W020,2022-09-06,Net30,Chuyển khoản,0.0,Completed
O03176,PH0723,W007,2025-07-31,Net60,Chuyển khoản,0.15,Returned
O03177,PH0723,W004,2025-02-18,COD,Tiền mặt,0.0,Completed
O03178,PH0723,W014,2025-07-09,COD,Tiền mặt,0.0,Completed
O03179,PH0723,W001,2024-09-11,Net30,Thẻ,0.2,Completed
O03180,PH0724,W011,2025-06-08,Net30,Chuyển khoản,0.15,Returned
O03181,PH0724,W005,04/12/2025,Net60,Chuyển khoản,0.05,Completed
O03182,PH0725,W016,2024-10-19,COD,Tiền mặt,0.15,Completed
O03183,PH0725,W017,2025-04-26,COD,,0.05,Completed
O03184,PH0728,W014,2025-10-07,COD,Tiền mặt,0.15,Completed
O03185,PH0729,W010,2025-05-11,COD,Tiền mặt,0.0,Pending
O03186,PH0729,W006,2022-08-26,COD,Tiền mặt,0.0,Completed
O03187,PH0729,W023,2025-01-31,COD,Tiền mặt,0.05,Completed
O03188,PH0730,W017,2025-09-17,Net30,Bitcoin,0.2,Completed
O03189,PH0731,W005,2022-10-26,COD,Tiền mặt,0.0,Pending
O03190,PH0731,W005,2024-10-08,COD,Tiền mặt,0.0,Returned
O03191,PH0731,W017,2022-12-07,,Tiền mặt,0.0,Completed
O03192,PH0731,W004,24/05/2023,COD,Tiền mặt,0.05,Completed
O03193,PH0731,W011,27/10/2023,COD,Tiền mặt,0.0,Completed
O03194,PH0731,W021,06-08-2024,COD,Tiền mặt,0.2,Completed
O03195,PH0731,W024,2025-02-22,COD,Tiền mặt,0.0,
O03196,PH0731,W005,2024-08-15,Net30,Thẻ,,Completed
O03197,PH0731,W024,2022-12-29,Net60,Chuyển khoản,0.05,Completed
O03198,PH0731,W021,2021-08-15,COD,Tiền mặt,0.05,Completed
O03199,PH0732,W018,05-14-2024,Net30,Thẻ,0.05,Completed
O03200,PH0732,W022,2025-06-07,Net30,Thẻ,0.0,Completed
O03201,PH0732,W016,2023-11-10,Net30,Chuyển khoản,0.15,Completed
O03202,PH0733,W020,2022-01-05,COD,Tiền mặt,0.0,Completed
O03203,PH0733,W008,2023-05-08,Net60,Thẻ,0.0,Completed
O03204,PH0733,W007,2022-10-30,COD,Tiền mặt,0.0,Pending
O03205,PH0733,W008,2022-05-14,Net30,Chuyển khoản,0.0,Completed
O03206,PH0733,W019,2023-04-11,Net30,Chuyển khoản,0.05,Completed
O03207,PH0733,W009,2021-04-26,COD,Tiền mặt,0.05,
O03208,PH0733,W008,2023-09-16,COD,Tiền mặt,0.0,Pending
O03209,PH0733,W008,2023-08-21,COD,Tiền mặt,0.0,Completed
O03210,PH0733,W021,01/07/2023,COD,Tiền mặt,0.1,Completed
O03211,PH0733,W024,2021-09-15,COD,Tiền mặt,0.15,Completed
O03212,PH0733,W012,03/08/2022,Net30,Chuyển khoản,0.0,Completed
O03213,PH0733,W019,2023-01-28,COD,Tiền mặt,0.15,Completed
O03214,PH0734,W025,2025-01-19,Net30,Chuyển khoản,0.3,Completed
O03215,PH0734,W012,07/08/2025,Net60,Chuyển khoản,0.2,Completed
O03216,PH0734,W006,2025-07-31,COD,Tiền mặt,0.05,Completed
O03217,PH0734,W023,17/05/2025,Net60,Thẻ,0.0,Completed
O03218,PH0734,W016,2025-06-10,Net30,,0.2,Completed
O03219,PH0734,W013,2025-11-23,COD,Tiền mặt,0.1,Completed
O03220,PH0734,W025,2025-11-17,,Thẻ,0.0,Pending
O03221,PH0734,W007,08-07-2025,Net60,Chuyển khoản,0.0,Pending
O03222,PH0735,W007,2022-06-20,COD,Tiền mặt,0.0,Completed
O03223,PH0736,W014,2024-04-24,COD,Tiền mặt,0.05,Completed
O03224,PH0736,W021,2025-12-30,Net30,Chuyển khoản,0.15,Completed
O03225,PH0736,W016,2024-03-05,Net30,Thẻ,0.1,Returned
O03226,PH0737,W003,2022-06-24,Net30,Chuyển khoản,0.0,Cancelled
O03227,PH0737,W002,05/08/2023,Net30,Chuyển khoản,0.0,Pending
O03228,PH0737,W008,2023-11-25,COD,Tiền mặt,0.05,Completed
O03229,PH0737,W013,29/11/2020,COD,Tiền mặt,0.1,Completed
O03230,PH0737,W008,2025-06-29,COD,Tiền mặt,0.05,Completed
O03231,PH0737,W017,2020-10-25,COD,Tiền mặt,0.1,Completed
O03232,PH0737,W021,2025-01-25,COD,Tiền mặt,0.05,Completed
O03233,PH0737,W018,2020-07-23,COD,Tiền mặt,0.05,Completed
O03234,PH0737,W005,2022-03-17,Net30,Thẻ,0.1,Completed
O03235,PH0737,W007,2021-07-29,Net30,Chuyển khoản,0.15,Completed
O03236,PH0738,W008,2025-10-21,Net30,Chuyển khoản,0.0,Completed
O03237,PH0738,W019,2024-10-24,Net30,Chuyển khoản,0.0,Completed
O03238,PH0738,W002,2025-03-31,Net30,Thẻ,0.0,Completed
O03239,PH0738,W016,2025-10-22,COD,Tiền mặt,0.1,Completed
O03240,PH0738,W021,2025-11-08,COD,Tiền mặt,0.2,Completed
O03241,PH0739,W008,2025-04-11,COD,Tiền mặt,0.0,Pending
O03242,PH0739,W012,2023-03-07,COD,Tiền mặt,0.0,Completed
O03243,PH0739,W003,2023-09-24,COD,Tiền mặt,0.1,Completed
O03244,PH0739,W013,31/01/2024,Net30,Chuyển khoản,,Completed
O03245,PH0739,W013,2022-09-20,COD,Tiền mặt,0.0,
O03246,PH0739,W007,2023-06-01,COD,Tiền mặt,0.0,Completed
O03247,PH0739,W021,2025-08-05,COD,Tiền mặt,0.1,Completed
O03248,PH0739,W004,2023-07-01,Net60,Chuyển khoản,0.2,Completed
O03249,PH0739,W025,2025-02-20,COD,Tiền mặt,0.05,Completed
O03250,PH0739,W007,2024-02-25,COD,Tiền mặt,0.2,Completed
O03251,PH0739,W018,2025-08-18,COD,Tiền mặt,0.05,Completed
O03252,PH0739,W003,2022-09-23,COD,Tiền mặt,0.0,Pending
O03253,PH0739,W013,2024-06-12,Net30,Chuyển khoản,0.0,Completed
O03254,PH0739,W001,2025-11-08,COD,Tiền mặt,0.1,Completed
O03255,PH0739,W002,2024-11-03,COD,Tiền mặt,0.15,Completed
O03256,PH0739,W015,2020-02-12,Net60,Chuyển khoản,0.0,Completed
O03257,PH0739,W003,15/01/2023,Net30,Chuyển khoản,0.1,Completed
O03258,PH0740,W004,2023-01-03,COD,Tiền mặt,0.1,Completed
O03259,PH0740,W017,2022-12-23,COD,Tiền mặt,0.05,Returned
O03260,PH0740,W003,2025-05-10,COD,Tiền mặt,0.1,Completed
O03261,PH0741,W001,2023-04-12,Net60,Thẻ,,Completed
O03262,PH0741,W001,2023-12-23,COD,Tiền mặt,0.0,Pending
O03263,PH0741,W014,2025-06-05,,Tiền mặt,,Completed
O03264,PH0741,W014,2022-11-27,Net30,Chuyển khoản,0.05,Completed
O03265,PH0741,W013,2025-03-09,COD,Tiền mặt,0.0,Pending
O03266,PH0743,W008,2021-04-01,COD,Tiền mặt,,Pending
O03267,PH0743,W025,2022-08-29,Net30,Chuyển khoản,0.0,Pending
O03268,PH0743,W016,18/02/2022,COD,Tiền mặt,0.0,Cancelled
O03269,PH0745,W019,2021-02-16,Net30,Thẻ,0.05,Completed
O03270,PH0745,W013,2022-11-21,Net30,Chuyển khoản,0.05,Completed
O03271,PH0745,W021,2022-05-15,Net30,Thẻ,0.05,Completed
O03272,PH0745,W013,28/12/2021,Net30,Chuyển khoản,0.05,Completed
O03273,PH0745,W016,2020-10-18,Net60,Chuyển khoản,0.05,Completed
O03274,PH0745,W001,2022-09-03,Net30,Chuyển khoản,0.05,Completed
O03275,PH0745,W002,2025-07-04,COD,Tiền mặt,0.15,Completed
O03276,PH0745,W001,2024-01-31,COD,Tiền mặt,0.05,Completed
O03277,PH0745,W019,2023-03-06,Net60,Chuyển khoản,0.0,Completed
O03278,PH0746,W005,2024-02-18,Net30,Chuyển khoản,0.05,Completed
O03279,PH0746,W013,2024-09-16,Net30,Thẻ,0.1,Returned
O03280,PH0746,W013,2024-09-21,COD,Tiền mặt,0.1,Completed
O03281,PH0746,W017,2025-06-07,Net30,Chuyển khoản,0.1,Completed
O03282,PH0746,W021,2025-12-06,Net60,Chuyển khoản,0.1,Completed
O03283,PH0746,W017,10/07/2025,,Tiền mặt,0.2,Completed
O03284,PH0746,W009,2023-10-14,Net30,Chuyển khoản,,Completed
O03285,PH0746,W009,2024-10-27,Net30,Chuyển khoản,0.0,Completed
O03286,PH0746,W016,2024-03-14,COD,Tiền mặt,0.0,Completed
O03287,PH0746,W005,2024-02-22,COD,Tiền mặt,0.0,Completed
O03288,PH0746,W015,2025-01-21,Net30,Chuyển khoản,0.0,Completed
O03289,PH0746,W014,2025-11-29,Net60,Chuyển khoản,0.1,Completed
O03290,PH0746,W007,2024-12-11,Net60,Thẻ,0.0,Completed
O03291,PH0746,W017,2024-03-31,COD,Tiền mặt,0.0,Returned
O03292,PH0746,W023,2025-09-04,COD,Tiền mặt,0.2,Completed
O03293,PH0746,W003,2025-09-16,COD,Tiền mặt,0.05,Completed
O03294,PH0747,W024,2024-09-25,COD,Tiền mặt,,Completed
O03295,PH0747,W023,2022-08-08,Net30,Chuyển khoản,0.0,Completed
O03296,PH0748,W009,2025-06-23,COD,,0.0,Completed
O03297,PH0748,W023,2025-04-25,Net60,Thẻ,0.1,Completed
O03298,PH0748,W022,2025-02-26,Net30,Chuyển khoản,0.0,Completed
O03299,PH0748,W007,03-13-2025,COD,Tiền mặt,0.2,Completed
O03300,PH0748,W008,2024-11-16,Net30,Chuyển khoản,0.0,Cancelled
O03301,PH0748,W017,2025-04-26,COD,Tiền mặt,,Pending
O03302,PH0748,W016,2025-11-24,COD,Tiền mặt,0.0,Cancelled
O03303,PH0748,W024,2025-11-22,Net30,Chuyển khoản,0.05,Completed
O03304,PH0748,W016,2025-07-22,COD,Tiền mặt,0.0,Completed
O03305,PH0748,W015,2024-09-23,Net30,Chuyển khoản,0.15,Returned
O03306,PH0748,W022,2024-09-28,COD,Tiền mặt,0.05,Completed
O03307,PH0749,W005,2025-02-02,Net30,Chuyển khoản,0.05,Completed
O03308,PH0749,W006,2025-04-27,COD,Tiền mặt,0.0,Completed
O03309,PH0750,W004,2022-11-21,Net30,Chuyển khoản,0.0,Completed
O03310,PH0750,W014,2023-07-05,COD,Tiền mặt,0.0,Cancelled
O03311,PH0751,W016,2025-03-12,COD,Tiền mặt,0.0,Pending
O03312,PH0751,W007,11-07-2024,COD,Tiền mặt,0.0,Completed
O03313,PH0751,W005,05/08/2025,Net60,Chuyển khoản,0.0,Pending
O03314,PH0751,W004,2024-06-30,COD,Tiền mặt,0.2,
O03315,PH0751,W023,2025-11-02,Net30,Chuyển khoản,0.0,Completed
O03316,PH0751,W016,2025-01-12,,Chuyển khoản,0.05,Completed
O03317,PH0751,W001,2025-06-06,Net30,Thẻ,0.0,Cancelled
O03318,PH0751,W003,2025-06-10,COD,Tiền mặt,0.0,Pending
O03319,PH0752,W010,2023-08-19,Net30,Chuyển khoản,0.0,Pending
O03320,PH0752,W009,30/07/2023,COD,Tiền mặt,0.0,Completed
O03321,PH0753,W014,2022-09-03,COD,Tiền mặt,0.1,Completed
O03322,PH0753,W003,2024-03-30,Net60,Chuyển khoản,0.0,Completed
O03323,PH0753,W018,2025-02-09,Net60,Chuyển khoản,0.1,Completed
O03324,PH0753,W022,2024-10-31,Net30,Chuyển khoản,0.0,Completed
O03325,PH0753,W011,2022-04-15,COD,Tiền mặt,0.1,Completed
O03326,PH0753,W018,2023-04-17,Net30,Chuyển khoản,0.15,Completed
O03327,PH0754,W010,2024-10-31,Net30,Thẻ,0.15,Completed
O03328,PH0754,W023,05-28-2025,Net30,Thẻ,0.0,Pending
O03329,PH0754,W018,2021-03-14,COD,Tiền mặt,0.05,Completed
O03330,PH0756,W010,2024-01-28,,,0.05,Completed
O03331,PH0756,W001,2024-09-15,Net30,Chuyển khoản,0.0,
O03332,PH0756,W012,2025-10-01,COD,Tiền mặt,0.0,Pending
O03333,PH0756,W021,2023-08-09,Net60,Chuyển khoản,0.0,Completed
O03334,PH0756,W015,2025-08-16,Net60,Bitcoin,0.0,Completed
O03335,PH0756,W017,2025-06-17,Net30,Thẻ,0.0,Completed
O03336,PH0756,W013,2025-09-17,COD,Tiền mặt,0.0,Cancelled
O03337,PH0756,W002,2023-08-14,,Tiền mặt,0.0,Completed
O03338,PH0757,W013,2022-02-04,COD,Tiền mặt,0.1,Completed
O03339,PH0757,W008,2024-07-01,COD,Tiền mặt,0.0,Completed
O03340,PH0757,W013,2022-03-12,COD,Tiền mặt,,Completed
O03341,PH0758,W017,2020-04-22,Net30,Chuyển khoản,0.0,Pending
O03342,PH0758,W017,2021-10-06,Net30,Chuyển khoản,0.15,Completed
O03343,PH0758,W024,06/12/2021,COD,Tiền mặt,0.05,Returned
O03344,PH0758,W014,2023-12-19,COD,Tiền mặt,0.0,Cancelled
O03345,PH0758,W001,2022-02-20,COD,Tiền mặt,0.05,
O03346,PH0758,W016,2025-01-13,Net30,Chuyển khoản,0.0,Completed
O03347,PH0758,W024,2024-02-14,COD,Tiền mặt,0.0,Pending
O03348,PH0758,W003,2024-04-16,Net30,Thẻ,0.2,Completed
O03349,PH0758,W022,2021-07-31,Net30,Chuyển khoản,0.1,Completed
O03350,PH0758,W009,2025-07-23,COD,Tiền mặt,0.1,Completed
O03351,PH0759,W016,06-25-2024,COD,Tiền mặt,0.05,
O03352,PH0759,W006,2025-05-29,Net30,Thẻ,0.0,Completed
O03353,PH0760,W015,2025-09-19,Net60,,0.0,Completed
O03354,PH0760,W021,2025-10-16,Net30,Chuyển khoản,0.0,Completed
O03355,PH0760,W022,2024-10-21,COD,Tiền mặt,0.05,Completed
O03356,PH0760,W024,2025-06-19,Net60,Thẻ,0.1,Completed
O03357,PH0761,W020,2025-01-12,Net60,Thẻ,,Completed
O03358,PH0762,W022,2024-11-05,Net60,Chuyển khoản,,Cancelled
O03359,PH0763,W006,2023-12-23,COD,,0.0,Completed
O03360,PH0763,W004,2025-08-08,Net60,Chuyển khoản,0.0,Completed
O03361,PH0763,W013,2024-08-05,COD,Tiền mặt,0.0,
O03362,PH0763,W023,14/11/2023,Net30,Chuyển khoản,0.0,Completed
O03363,PH0763,W011,18/07/2023,COD,,0.05,Completed
O03364,PH0763,W016,15/12/2024,COD,Tiền mặt,0.1,Completed
O03365,PH0763,W016,09-12-2023,,,0.0,Completed
O03366,PH0763,W020,05-30-2024,Net30,Chuyển khoản,0.2,Completed
O03367,PH0763,W004,2024-05-19,COD,Tiền mặt,0.0,Completed
O03368,PH0763,W010,2025-06-25,COD,Tiền mặt,0.1,Completed
O03369,PH0763,W016,2023-07-19,COD,Tiền mặt,0.0,Completed
O03370,PH0764,W020,2025-06-28,COD,,0.05,Completed
O03371,PH0764,W014,2025-07-11,Net30,Chuyển khoản,0.0,Completed
O03372,PH0767,W001,2024-04-09,COD,Tiền mặt,0.05,Completed
O03373,PH0769,W012,2023-12-12,COD,Tiền mặt,0.0,Completed
O03374,PH0770,W010,2023-09-20,COD,Tiền mặt,0.0,Pending
O03375,PH0770,W012,2021-05-26,Net30,Chuyển khoản,0.1,Completed
O03376,PH0771,W019,2022-12-15,COD,,0.3,Completed
O03377,PH0771,W016,2022-08-21,Net60,Chuyển khoản,0.0,Pending
O03378,PH0772,W019,2025-06-16,Net60,Chuyển khoản,0.0,
O03379,PH0772,W016,2025-06-16,Net30,Chuyển khoản,0.0,Completed
O03380,PH0772,W022,2025-10-31,Net30,Thẻ,0.0,Cancelled
O03381,PH0772,W014,2025-06-03,COD,Tiền mặt,0.2,Returned
O03382,PH0773,W012,2025-04-15,Net30,,0.0,Completed
O03383,PH0775,W017,28/10/2024,Net30,Chuyển khoản,0.15,Returned
O03384,PH0775,W010,2025-11-12,COD,Tiền mặt,0.0,Cancelled
O03385,PH0775,W013,2024-11-08,COD,Tiền mặt,0.1,Completed
O03386,PH0775,W011,2025-05-20,Net60,Chuyển khoản,0.1,Completed
O03387,PH0775,W005,2024-06-13,COD,Tiền mặt,0.0,Cancelled
O03388,PH0777,W013,10-20-2025,Net60,Chuyển khoản,0.0,Pending
O03389,PH0778,W023,2024-10-31,Net60,Chuyển khoản,0.05,Completed
O03390,PH0779,W002,2024-01-16,COD,Tiền mặt,0.15,Completed
O03391,PH0779,W002,18/11/2025,Net30,Chuyển khoản,0.15,Completed
O03392,PH0779,W002,2025-05-18,,,0.3,Completed
O03393,PH0780,W011,2025-08-05,COD,Tiền mặt,,Completed
O03394,PH0780,W021,2024-01-08,COD,Tiền mặt,0.0,
